ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Children,Total_Spending,Total_Purchases,Family_Size,Customer_Years,Cluster,Campaign_Acceptance,PC1,PC2
3628,1987,Basic,Single,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,39,1,80,5,2,13,3,0,-1.805309576315623,-1.802810370294642
10175,1958,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,68,1,22,4,2,13,3,0,-1.28027847509684,0.3091920792039325
8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,62,1,1211,27,3,14,1,0,1.9049513017593656,0.7023445375374903
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,55,0,1461,21,2,13,2,1,2.0846585495931538,-0.4044580491286777
9220,1971,Graduation,Single,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,55,0,1968,19,1,13,2,1,3.107602447826095,-0.9620407043278657
9888,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,57,0,1091,15,2,12,2,0,1.1807535656652441,-0.3033653990906674
5263,1977,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,1,55,4,3,13,3,0,-1.8322118718348583,-0.4523762763828865
1020,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,53,0,1366,18,2,12,2,1,1.8440627885158516,-0.5346910528153412
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,46,0,313,11,1,14,3,0,-0.43581397126827015,-1.8059071459188802
10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,68,2,62,7,4,12,0,0,-1.618788529723616,1.51005212447797
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,54,2,92,6,3,13,3,0,-1.2839188590604005,-0.017990724553082774
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,55,1,72,5,3,12,3,1,-1.553537778933673,0.0028056781677415895
5863,1953,Graduation,Married,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,73,1,655,17,3,13,1,0,0.32280570275395487,1.3520015901747133
3717,1959,Graduation,Married,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,67,1,704,16,3,12,1,1,0.4956969014764882,0.9829447820225683
6730,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,72,2,54,5,4,14,0,0,-1.7027500523123764,1.7843562231594923
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,35,0,178,1,1,14,3,0,-1.847260805202701,-2.7333670948329782
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,64,0,1033,13,2,12,1,1,1.1959712351812528,0.2126238659258722
6287,1986,Graduation,Together,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,40,1,36,4,3,13,3,1,-1.8749903604075724,-1.0645829363480486
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,61,1,122,7,2,14,3,0,-1.0124043665602267,-0.1637075283104663
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,60,1,122,6,3,13,0,0,-1.4457970159657068,0.3397617864079848
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,66,1,1123,26,3,13,1,0,1.9622156631233434,1.024233470838136
8870,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,42,1,497,12,3,14,3,1,-0.7954004677519835,-0.9037081449032346
966,1966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,60,1,691,19,3,13,1,1,0.3053437428781942,0.43699050643438186
4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,61,0,1363,19,2,12,1,1,1.8321774460436013,-0.006811378282882509
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,60,2,12,3,4,12,0,1,-2.2297346553386044,0.8836588878107933
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,77,0,2440,24,2,13,1,0,3.3720890582826315,1.0488208166833537
5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,56,2,56,5,3,13,3,1,-1.7800861167828606,0.021822996647012247
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,1,37,4,3,13,3,0,-1.9932495915718969,-0.8901619959536943
7290,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,41,0,968,20,1,14,2,0,1.6649638678955117,-1.947820364910658
3846,1974,Graduation,Married,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,52,1,270,11,3,14,3,0,-0.831562165375565,-0.15523595540150564
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0,75,0,278,11,2,13,1,0,-0.005467047437568661,0.9285636030997731
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,74,0,1250,21,1,14,1,0,2.399844693862015,0.35663694228543363
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,39,0,938,16,2,13,2,0,0.8949416737469418,-1.5499688817907935
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0,77,2,1178,17,4,14,1,1,0.8085776417387989,2.236759700309116
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0,68,2,1155,24,4,13,1,1,1.271252096133678,1.67025880109071
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,39,0,653,18,1,13,2,1,0.6227628231864122,-2.2096060660755508
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,53,2,49,4,3,12,3,1,-1.6987695595289325,-0.1487478709708851
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,62,1,506,16,3,12,1,0,0.3403546510034761,0.6701476908442777
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0,65,2,38,5,4,14,0,0,-2.234674831959231,1.1907614213556612
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1,34,0,1650,22,1,12,2,1,2.6449842826920897,-2.4230970836025723
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,61,1,1826,25,2,14,2,0,2.5952688805054223,-0.035035445576221826
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,70,0,18,3,1,14,3,0,-1.1809456999011545,-0.18298254436391295
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0,48,0,906,23,2,12,2,0,1.4864716580301045,-0.867181985378359
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,55,1,46,6,3,12,3,0,-1.5859262971517767,-0.0074543206531649964
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0,60,1,1477,19,3,14,1,0,1.5707272391194742,0.49105263678862143
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,71,1,766,20,3,14,1,0,0.8789406821957141,1.2815696205827434
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0,73,1,47,5,3,12,0,0,-1.3297788974324676,1.279501307954807
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0,68,0,467,13,2,13,1,0,0.11696363043794444,0.4042784340414676
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0,65,0,2116,20,2,13,2,1,3.0119381583252935,0.29682532823467805
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0,45,0,1298,24,2,13,2,1,2.30254209528804,-1.0098951961701679
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2,22,4,4,13,0,0,-2.289478326049942,0.180141350481538
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0,58,1,396,13,2,12,3,0,0.008740603100971875,-0.27474591112303665
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,48,1,20,3,3,13,3,0,-1.7545209643118362,-0.4799639155355851
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0,61,0,967,12,1,12,1,0,1.1838562885709638,-0.6243525595217668
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,3,11,1,55,1,357,13,3,14,0,1,-0.6798353813157385,0.03475958486547713
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,70,0,1401,15,2,14,1,1,1.8298416531693766,0.631651699804166
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,44,1,15,3,3,13,3,0,-1.8134056050038607,-0.7625494120479007
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1,56,0,2087,19,1,13,2,1,2.9056099733581884,-0.9792855899505695
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,3,11,0,49,1,981,22,3,13,2,0,0.8829614443801729,-0.292159119732825
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,56,2,17,4,3,13,3,0,-1.9292656861365125,0.009437549224375908
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,3,11,1,68,0,523,22,2,13,1,1,1.6119184384321403,0.6436574622054891
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,1,23,3,3,12,3,0,-1.7510809848612134,-0.8178746102989277
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,3,11,1,68,0,1192,16,1,12,1,1,1.8864634949667214,-0.09838793999572684
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,3,11,0,53,0,1958,19,2,12,2,1,2.6055095638194645,-0.5499537225849283
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,3,11,0,52,1,133,7,2,12,3,0,-0.980002419191771,-0.7674991127254635
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,67,0,777,16,2,13,1,0,1.1218955386389786,0.44543451626959535
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,54,2,73,6,3,13,3,0,-1.458059997547527,-0.05321432684466938
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,3,11,0,61,2,121,7,4,12,0,0,-1.2429126162077808,1.1075713323051588
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,47,1,424,14,2,13,3,0,0.22722029999355733,-0.9856948596977867
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,3,11,0,68,1,868,12,2,12,1,0,1.0808272872618356,0.5177705175149977
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,40,0,756,14,1,14,2,0,1.1996289937773474,-1.9950118997505195
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,44,1,12,3,3,13,3,0,-2.0727963675329084,-0.8228999964131328
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,47,1,937,23,3,13,2,0,0.9466528741305739,-0.40922560179484263
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,51,0,1862,17,1,13,2,1,2.6540589798710306,-1.2849830351090943
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,47,1,367,12,3,13,3,0,-0.4856443517144956,-0.4522284622333284
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,40,1,443,14,3,13,3,0,-0.6493458305019911,-1.0089079960541263
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,56,1,267,11,3,13,0,0,-0.5793152304044619,0.175527244150459
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,54,1,61,5,3,12,3,0,-1.7162105322140417,-0.09975874520165424
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,66,0,1323,20,1,13,1,1,2.3814304507355217,-0.2002124354632683
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,74,1,63,5,3,12,0,0,-1.0818579586580093,1.400649095342059
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,56,0,64,6,2,13,3,0,-1.553558562018675,-0.6005720185179266
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,52,1,562,17,3,12,1,1,0.3598736052607698,-0.028975641365953944
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,61,2,312,12,4,12,0,0,-0.49554724258014843,1.1710916355010175
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,72,0,1156,15,1,13,1,0,1.9205297564223767,0.20181765715569952
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,43,0,1104,15,1,13,2,1,1.6539387340699379,-1.804140874688638
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,53,2,16,3,3,12,3,0,-1.4361746954156218,-0.06571433687119045
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,66,0,2008,19,1,12,2,1,3.405969443782359,-0.16087485251958458
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,42,1,44,6,2,13,3,0,-1.705761526070729,-1.5761091202819684
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,55,1,1574,11,3,13,2,1,1.0181673449890531,0.07815989562059276
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,43,1,63,4,3,13,3,1,-1.8398694230265977,-0.8620246073551988
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,43,0,426,11,2,13,3,1,-0.5527233980048626,-1.408696884067849
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,60,0,96,5,2,13,3,0,-1.4105818697187764,-0.29582229682284444
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,48,1,635,18,3,13,0,0,0.09499399311901748,-0.3952433258218671
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,58,1,757,20,2,13,1,0,1.2951565249877914,-0.15825319480904124
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,47,1,125,7,3,14,3,0,-1.5472428838235424,-0.5741007043911377
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,53,2,332,11,3,13,0,0,-0.5733480161345719,-0.04598912261922218
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,47,1,135,7,2,13,3,0,-0.8466564672385283,-1.0744057979713861
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,72,1,330,12,3,14,0,0,-0.39759862855730244,1.2690458850734698
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,64,2,384,13,3,14,0,1,-0.49992332601407524,0.6768736304077769
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,60,2,1722,14,3,14,2,0,1.731581417403293,0.5062632378214024
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,49,3,78,5,5,12,0,0,-2.126569852183467,0.7856301222187432
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,41,0,24,3,1,13,3,0,-1.6045651854963896,-2.2441135471971445
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,74,0,1168,24,1,13,1,1,2.387905193116086,0.34723934296413805
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,75,1,957,13,3,13,1,1,0.7161595985000925,1.5287903483048184
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2,15,3,3,13,3,0,-1.9398666161089082,0.2209381695228254
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,1,57,4,3,12,3,0,-1.6095638751680428,-0.46795292923359416
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,50,1,1956,22,3,14,2,1,2.441454515532393,-0.16017679147164554
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,41,0,2013,20,1,13,2,1,2.700312146148967,-2.028808273051256
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,52,1,326,12,3,12,0,0,-0.5604738158915592,-0.1193444909794344
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,58,2,77,6,4,14,0,0,-1.8009119881982505,0.7974801833526949
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,64,0,1313,19,1,13,1,1,2.4658057895968533,-0.30156812303581626
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,37,0,30,6,1,12,3,0,-1.524376707573756,-2.5293948001332662
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,65,1,315,12,3,13,0,0,-0.42932958691792245,0.7933185243215399
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,73,1,660,18,3,13,1,0,0.5717607950028005,1.3985545265870958
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,37,1,74,6,3,13,3,0,-1.6703191114912201,-1.2521571765037638
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,48,1,46,5,2,12,3,0,-1.6153386794321463,-1.139313092639183
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,64,1,86,6,2,13,3,0,-1.0853725876443785,0.04365167156600027
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,81,0,1103,24,1,13,1,0,2.3882975848208834,0.8404892253700512
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,52,1,61,7,3,12,3,0,-1.7594750209565813,-0.2665139293660915
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,45,1,145,7,3,13,3,1,-1.3399244560829406,-0.6664654829489379
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,70,2,684,19,4,14,0,0,0.25063081492778866,1.764536476714682
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,72,1,411,14,3,13,0,0,0.05125324475957676,1.328438412234924
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,40,1,27,3,2,14,3,1,-1.7679662944348418,-1.6884979194698582
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,83,0,1060,25,1,13,1,0,2.3309506267525197,0.9647448006895368
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,62,1,1459,21,3,14,1,0,1.6772703036118448,0.6355314317514944
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,1,18,3,3,14,3,0,-2.4343725286969713,-0.7075246102011936
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,52,0,1833,25,2,14,2,1,2.8815883068631476,-0.5775885062521515
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,66,1,237,10,3,12,0,0,-0.555367178275354,0.8768191707323796
